Sigma Delta;;;;;Sigma Delta Optimise
Taille (pixels);Temps (ms);Cycle par point (cpp);Debit (pixel/seconde);;Temps (ms);Cycle par point (cpp);Debit (pixel/seconde)
2976;0.000000;0.000000;0.000000;28.183629;5.728007;314245403.256457
2992;0.000000;0.000000;0.000000;28.447976;5.720061;314681932.115205
3008;0.000000;0.000000;0.000000;28.769104;5.723256;314506288.492961
3024;0.000000;0.000000;0.000000;29.061762;5.720459;314660065.348947
3040;0.000000;0.000000;0.000000;29.380909;5.722563;314544387.818273
3056;0.000000;0.000000;0.000000;29.758583;5.735589;313829995.956629
3072;0.000000;0.000000;0.000000;30.200801;5.760346;312481244.404065
3088;0.000000;0.000000;0.000000;30.296604;5.718892;314746300.772582
3104;0.000000;0.000000;0.000000;30.594003;5.715647;314924983.665100
3120;0.000000;0.000000;0.000000;31.410930;5.808234;309904861.585293
3136;0.000000;0.000000;0.000000;31.329517;5.734217;313905127.150194
3152;0.000000;0.000000;0.000000;31.533436;5.713094;315065698.914351
3168;0.000000;0.000000;0.000000;32.562544;5.840103;308213752.064830
3184;0.000000;0.000000;0.000000;32.307948;5.736352;313788297.002562
3200;0.000000;0.000000;0.000000;32.529705;5.718112;314789208.430923
3216;0.000000;0.000000;0.000000;32.948493;5.734242;313903764.356109
3232;0.000000;0.000000;0.000000;33.509214;5.774230;311729897.975326
3248;0.000000;0.000000;0.000000;33.537998;5.722392;314553780.756408
3264;0.000000;0.000000;0.000000;33.806181;5.711739;315140475.790045
3280;0.000000;0.000000;0.000000;34.131436;5.710569;315205025.071055
3296;0.000000;0.000000;0.000000;34.468450;5.711101;315175648.674332
3312;0.000000;0.000000;0.000000;35.281539;5.789477;310908887.351695
3328;0.000000;0.000000;0.000000;35.458351;5.762679;312354741.258530
3344;0.000000;0.000000;0.000000;35.477652;5.710772;315193799.464433
3360;0.000000;0.000000;0.000000;35.869031;5.718914;314745055.139256
3376;0.000000;0.000000;0.000000;36.199006;5.716948;314853287.752585
3392;0.000000;0.000000;0.000000;36.484469;5.707801;315357854.319901
3408;0.000000;0.000000;0.000000;36.925405;5.722669;314538565.321848
3424;0.000000;0.000000;0.000000;37.171217;5.707051;315399302.904483
3440;0.000000;0.000000;0.000000;37.605617;5.720162;314676398.073515
3456;0.000000;0.000000;0.000000;37.901304;5.711882;315132586.136823
3472;0.000000;0.000000;0.000000;38.693446;5.777640;311545885.027745
3488;0.000000;0.000000;0.000000;38.544978;5.702790;315635000.694967
3504;0.000000;0.000000;0.000000;39.070966;5.727940;314249099.389865
3520;0.000000;0.000000;0.000000;39.236285;5.700003;315789323.894470
3536;0.000000;0.000000;0.000000;39.593128;5.699907;315794599.064157
3552;0.000000;0.000000;0.000000;40.257874;5.743511;313397176.284617
3568;0.000000;0.000000;0.000000;40.418794;5.714867;314967933.852664
3584;0.000000;0.000000;0.000000;41.520578;5.818351;309366020.454075
3600;0.000000;0.000000;0.000000;41.389006;5.748473;313126627.835144
3616;0.000000;0.000000;0.000000;41.475482;5.709619;315257484.050115
3632;0.000000;0.000000;0.000000;42.200658;5.758376;312588109.308721
3648;0.000000;0.000000;0.000000;42.384391;5.732826;313981247.603940
3664;0.000000;0.000000;0.000000;42.563359;5.706863;315409691.876802
3680;0.000000;0.000000;0.000000;42.862790;5.697145;315947704.005345
3696;0.000000;0.000000;0.000000;43.672791;5.754658;312790082.006882
3712;0.000000;0.000000;0.000000;43.684052;5.706627;315422752.676562
3728;0.000000;0.000000;0.000000;44.017942;5.700992;315734521.212571
3744;0.000000;0.000000;0.000000;44.441234;5.706725;315417342.988956
3760;0.000000;0.000000;0.000000;44.797543;5.703626;315588736.249827
3776;0.000000;0.000000;0.000000;45.135735;5.698087;315895509.400700
3792;0.000000;0.000000;0.000000;45.634548;5.712545;315096009.770814
3808;0.000000;0.000000;0.000000;45.930862;5.701422;315710687.457585
3824;0.000000;0.000000;0.000000;46.297969;5.699000;315844866.966508
3840;0.000000;0.000000;0.000000;47.595969;5.810055;309807747.550331
3856;0.000000;0.000000;0.000000;47.137963;5.706493;315430176.362863
3872;0.000000;0.000000;0.000000;48.170004;5.783337;311239003.313807
3888;0.000000;0.000000;0.000000;47.884981;5.701896;315684453.390805
3904;0.000000;0.000000;0.000000;48.230562;5.696069;316007427.862779
3920;0.000000;0.000000;0.000000;48.612896;5.694451;316097191.104873
3936;0.000000;0.000000;0.000000;49.031587;5.696896;315961545.718547
3952;0.000000;0.000000;0.000000;49.459291;5.700153;315780991.783995
3968;0.000000;0.000000;0.000000;49.803264;5.693600;316144416.950089
3984;0.000000;0.000000;0.000000;50.190877;5.691918;316237871.384726
4000;0.000000;0.000000;0.000000;50.797241;5.714690;314977734.273180
4016;0.000000;0.000000;0.000000;51.513519;5.749185;313087829.640407
4032;0.000000;0.000000;0.000000;51.416410;5.692895;316183570.339290
4048;0.000000;0.000000;0.000000;52.140586;5.727530;314271576.074658
4064;0.000000;0.000000;0.000000;52.488172;5.720402;314663198.880078
4080;0.000000;0.000000;0.000000;52.805360;5.709922;315240727.221003
4096;0.000000;0.000000;0.000000;53.085721;5.695480;316040090.190606
4112;0.000000;0.000000;0.000000;53.466126;5.691739;316247784.195450
4128;0.000000;0.000000;0.000000;53.955443;5.699390;315823261.472513
4144;0.000000;0.000000;0.000000;54.952686;5.759993;312500396.047776
4160;0.000000;0.000000;0.000000;54.944763;5.714946;314963594.801417
4176;0.000000;0.000000;0.000000;55.247470;5.702482;315652028.952638
4192;0.000000;0.000000;0.000000;55.742742;5.709766;315249361.833964
4208;0.000000;0.000000;0.000000;55.971635;5.689696;316361383.978185
4224;0.000000;0.000000;0.000000;56.512090;5.701197;315723166.494108
4240;0.000000;0.000000;0.000000;56.938234;5.700918;315738629.114786
4256;0.000000;0.000000;0.000000;57.703909;5.734222;313904835.023886
4272;0.000000;0.000000;0.000000;57.775048;5.698366;315880029.986417
4288;0.000000;0.000000;0.000000;58.290401;5.706371;315436909.843037
4304;0.000000;0.000000;0.000000;59.279997;5.760181;312490163.090895
4320;0.000000;0.000000;0.000000;58.994309;5.690037;316342380.127243
4336;0.000000;0.000000;0.000000;59.534945;5.699883;315795976.425629
4352;0.000000;0.000000;0.000000;61.199694;5.816262;309477100.693586
4368;0.000000;0.000000;0.000000;60.402265;5.698499;315872659.539214
4384;0.000000;0.000000;0.000000;60.892706;5.702912;315628215.640133
4400;0.000000;0.000000;0.000000;61.319655;5.701208;315722585.197193
4416;0.000000;0.000000;0.000000;61.710269;5.696024;316009898.766624
4432;0.000000;0.000000;0.000000;62.235219;5.703077;315619103.631158
4448;0.000000;0.000000;0.000000;62.779527;5.711642;315145796.136822
4464;0.000000;0.000000;0.000000;63.153731;5.704573;315536322.827695
4480;0.000000;0.000000;0.000000;63.863806;5.727581;314268774.591639
4496;0.000000;0.000000;0.000000;64.227204;5.719248;314726699.725953
4512;0.000000;0.000000;0.000000;64.379688;5.692240;316219985.136185
4528;0.000000;0.000000;0.000000;65.136148;5.718495;314768140.071532
4544;0.000000;0.000000;0.000000;66.252635;5.775625;311654564.178024
4560;0.000000;0.000000;0.000000;66.675897;5.771806;311860820.270593
4576;0.000000;0.000000;0.000000;68.248519;5.866698;306816560.570891
4592;0.000000;0.000000;0.000000;67.780577;5.785941;311098917.079146
4608;0.000000;0.000000;0.000000;67.721426;5.740816;313544256.131774
4624;0.000000;0.000000;0.000000;68.398829;5.758184;312598569.802505
4640;0.000000;0.000000;0.000000;69.171707;5.783158;311248641.650201
4656;0.000000;0.000000;0.000000;69.021407;5.730999;314081341.527764
4672;0.000000;0.000000;0.000000;69.764719;5.753110;312874248.583497
4688;0.000000;0.000000;0.000000;70.039471;5.736410;313785124.668632
4704;0.000000;0.000000;0.000000;71.641392;5.827763;308866360.625143
4720;0.000000;0.000000;0.000000;70.932943;5.731080;314076916.032531
4736;0.000000;0.000000;0.000000;70.849478;5.685724;316582375.813011
4752;0.000000;0.000000;0.000000;71.832681;5.725873;314362538.759633
4768;0.000000;0.000000;0.000000;72.434348;5.735147;313854195.009302
4784;0.000000;0.000000;0.000000;73.406535;5.773310;311779545.058290
4800;0.000000;0.000000;0.000000;72.963360;5.700262;315774932.619814
4816;0.000000;0.000000;0.000000;73.401999;5.696491;315983984.617131
4832;0.000000;0.000000;0.000000;74.593741;5.750704;313005134.911006
